0,374.000000,0.000000,0.000000,-1.000000
1,487.000000,0.000000,0.000000,-1.000000
2,498.000000,0.000000,0.000000,-1.000000
3,500.000000,0.000000,0.000000,-1.000000
4,501.000000,0.000000,0.000000,-1.000000
5,522.000000,0.000000,0.000000,-1.000000
6,523.000000,0.000000,0.000000,-1.000000
7,524.000000,0.000000,0.000000,-1.000000
8,525.000000,0.000000,0.000000,-1.000000
9,1100.000000,0.000000,0.000000,-1.000000
10,1101.000000,0.000000,0.000000,-1.000000
11,1102.000000,0.000000,0.000000,-1.000000
12,1103.000000,0.000000,0.000000,-1.000000
13,1104.000000,0.000000,0.000000,-1.000000
14,1105.000000,0.000000,0.000000,-1.000000
15,1122.000000,0.000000,0.000000,-1.000000
16,1124.000000,0.000000,0.000000,-1.000000
17,1125.000000,0.000000,0.000000,-1.000000
18,1354.000000,0.000000,0.000000,-1.000000
19,1355.000000,0.000000,0.000000,-1.000000
20,1356.000000,0.000000,0.000000,-1.000000
21,1364.000000,0.000000,0.000000,-1.000000
22,1365.000000,0.000000,0.000000,-1.000000
23,1366.000000,0.000000,0.000000,-1.000000
24,15.000000,1.000000,0.000000,-1.000000
25,16.000000,1.000000,0.000000,-1.000000
26,17.000000,1.000000,0.000000,-1.000000
27,18.000000,1.000000,0.000000,-1.000000
28,19.000000,1.000000,0.000000,-1.000000
29,20.000000,1.000000,0.000000,-1.000000
30,21.000000,1.000000,0.000000,-1.000000
31,43.000000,1.000000,0.000000,-1.000000
32,246.000000,1.000000,0.000000,-1.000000
33,374.000000,1.000000,0.000000,-1.000000
34,487.000000,1.000000,0.000000,-1.000000
35,522.000000,1.000000,0.000000,-1.000000
36,523.000000,1.000000,0.000000,-1.000000
37,544.000000,1.000000,0.000000,-1.000000
38,545.000000,1.000000,0.000000,-1.000000
39,546.000000,1.000000,0.000000,-1.000000
40,547.000000,1.000000,0.000000,-1.000000
41,548.000000,1.000000,0.000000,-1.000000
42,549.000000,1.000000,0.000000,-1.000000
43,566.000000,1.000000,0.000000,-1.000000
44,567.000000,1.000000,0.000000,-1.000000
45,570.000000,1.000000,0.000000,-1.000000
